IND_UUID,IND_NAME,IND_CODE,DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_TIME_TYPE,DIM_VALUE_TYPE,VALUE_NUMERIC,VALUE_NUMERIC_LOWER,VALUE_NUMERIC_UPPER,DIM_PUBLISH_STATE_CODE
AC597B1,Maternal mortality ratio,MDG_0000000026,191,Croatia,2010,YEAR,RATE_PER_100000,7.23662,5.77116,9.3784,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,332,Haiti,2010,YEAR,RATE_PER_100000,402.89021,276.35498,598.97477,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,348,Hungary,2010,YEAR,RATE_PER_100000,15.00206,12.47903,17.92196,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,360,Indonesia,2010,YEAR,RATE_PER_100000,218.75792,171.66386,283.80795,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,356,India,2010,YEAR,RATE_PER_100000,178.68157,163.33187,204.68651,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,372,Ireland,2010,YEAR,RATE_PER_100000,6.54873,5.40854,7.96701,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,364,Iran (Islamic Republic of),2010,YEAR,RATE_PER_100000,31.56994,27.83671,35.73228,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,368,Iraq,2010,YEAR,RATE_PER_100000,114.87606,90.42266,143.1679,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,352,Iceland,2010,YEAR,RATE_PER_100000,2.92667,1.52168,4.54197,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,376,Israel,2010,YEAR,RATE_PER_100000,2.96403,2.50415,3.54868,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,380,Italy,2010,YEAR,RATE_PER_100000,6.72922,6.22045,7.28154,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,388,Jamaica,2010,YEAR,RATE_PER_100000,87.71298,80.52446,95.20303,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,400,Jordan,2010,YEAR,RATE_PER_100000,46.61685,34.75032,60.6071,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,392,Japan,2010,YEAR,RATE_PER_100000,5.65695,4.9736,6.37145,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,398,Kazakhstan,2010,YEAR,RATE_PER_100000,19.63789,18.28663,21.08531,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,404,Kenya,2010,YEAR,RATE_PER_100000,475.5001,385.43825,583.82946,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,417,Kyrgyzstan,2010,YEAR,RATE_PER_100000,71.67822,63.7682,83.07986,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,116,Cambodia,2010,YEAR,RATE_PER_100000,276.40026,222.36055,344.19212,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,296,Kiribati,2010,YEAR,RATE_PER_100000,130.64287,64.66238,223.58487,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,410,Republic of Korea,2010,YEAR,RATE_PER_100000,8.2382,7.74288,8.89093,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,414,Kuwait,2010,YEAR,RATE_PER_100000,9.17832,7.5671,11.08956,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,418,Lao People's Democratic Republic,2010,YEAR,RATE_PER_100000,283.59195,227.95695,358.13733,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,422,Lebanon,2010,YEAR,RATE_PER_100000,17.99343,14.74739,21.41792,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,430,Liberia,2010,YEAR,RATE_PER_100000,634.17914,520.13892,771.17002,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,434,Libya,2010,YEAR,RATE_PER_100000,57.46926,27.13943,118.64196,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,662,Saint Lucia,2010,YEAR,RATE_PER_100000,73.30841,51.1516,102.76359,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,144,Sri Lanka,2010,YEAR,RATE_PER_100000,37.26203,32.42764,41.81674,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,426,Lesotho,2010,YEAR,RATE_PER_100000,1040.17532,814.46887,1347.20887,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,440,Lithuania,2010,YEAR,RATE_PER_100000,9.67792,7.34142,12.52799,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,442,Luxembourg,2010,YEAR,RATE_PER_100000,8.27141,5.4372,12.98459,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,428,Latvia,2010,YEAR,RATE_PER_100000,25.41326,20.19712,31.22479,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,504,Morocco,2010,YEAR,RATE_PER_100000,133.86673,111.99821,157.68605,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,498,Republic of Moldova,2010,YEAR,RATE_PER_100000,18.12744,15.61022,20.95476,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,450,Madagascar,2010,YEAR,RATE_PER_100000,496.79599,409.34911,606.79428,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,462,Maldives,2010,YEAR,RATE_PER_100000,59.78663,46.3407,78.45829,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,484,Mexico,2010,YEAR,RATE_PER_100000,51.22866,47.07195,55.61102,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,807,North Macedonia,2010,YEAR,RATE_PER_100000,6.32234,4.37154,8.65513,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,466,Mali,2010,YEAR,RATE_PER_100000,546.75484,461.18231,653.85015,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,470,Malta,2010,YEAR,RATE_PER_100000,5.32015,3.33579,8.20917,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,104,Myanmar,2010,YEAR,RATE_PER_100000,292.70421,231.54613,378.00275,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,499,Montenegro,2010,YEAR,RATE_PER_100000,7.19156,4.05179,11.49903,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,496,Mongolia,2010,YEAR,RATE_PER_100000,65.49474,56.69781,74.90611,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,508,Mozambique,2010,YEAR,RATE_PER_100000,321.54104,264.26206,396.47523,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,478,Mauritania,2010,YEAR,RATE_PER_100000,586.07235,463.28505,759.96015,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,480,Mauritius,2010,YEAR,RATE_PER_100000,55.05951,44.92038,67.47947,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,454,Malawi,2010,YEAR,RATE_PER_100000,512.93068,408.00462,658.64949,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,458,Malaysia,2010,YEAR,RATE_PER_100000,25.47596,23.49095,27.67423,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,516,Namibia,2010,YEAR,RATE_PER_100000,481.63082,376.81921,622.19992,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,562,Niger,2010,YEAR,RATE_PER_100000,593.86378,464.55797,754.24551,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,566,Nigeria,2010,YEAR,RATE_PER_100000,1122.67093,928.17702,1374.00656,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,558,Nicaragua,2010,YEAR,RATE_PER_100000,97.84676,82.3137,118.60347,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,528,Netherlands (Kingdom of the),2010,YEAR,RATE_PER_100000,6.26842,5.56841,6.98993,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,578,Norway,2010,YEAR,RATE_PER_100000,4.02086,3.34332,4.86206,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,524,Nepal,2010,YEAR,RATE_PER_100000,349.20497,274.23618,450.29643,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,554,New Zealand,2010,YEAR,RATE_PER_100000,9.88776,8.52319,11.32268,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,512,Oman,2010,YEAR,RATE_PER_100000,18.09182,16.14578,20.41534,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,586,Pakistan,2010,YEAR,RATE_PER_100000,230.48475,165.64109,322.53824,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,591,Panama,2010,YEAR,RATE_PER_100000,54.90649,52.11865,58.87904,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,604,Peru,2010,YEAR,RATE_PER_100000,76.37078,73.68038,79.16254,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,608,Philippines,2010,YEAR,RATE_PER_100000,105.00901,93.18608,120.7302,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,598,Papua New Guinea,2010,YEAR,RATE_PER_100000,288.90088,205.10429,409.27263,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,616,Poland,2010,YEAR,RATE_PER_100000,2.53814,2.05697,3.08795,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,630,Puerto Rico,2010,YEAR,RATE_PER_100000,21.24423,17.77816,25.76885,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,408,Democratic People's Republic of Korea,2010,YEAR,RATE_PER_100000,130.23243,62.67766,267.24876,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,620,Portugal,2010,YEAR,RATE_PER_100000,9.90078,8.5184,11.69184,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,600,Paraguay,2010,YEAR,RATE_PER_100000,100.49421,88.16615,119.96058,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,275,"occupied Palestinian territory, including east Jerusalem",2010,YEAR,RATE_PER_100000,43.44538,36.98053,50.68116,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,634,Qatar,2010,YEAR,RATE_PER_100000,10.0924,7.07818,14.12279,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,642,Romania,2010,YEAR,RATE_PER_100000,22.20897,18.99321,26.37733,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,643,Russian Federation,2010,YEAR,RATE_PER_100000,17.16818,14.79387,19.95876,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,646,Rwanda,2010,YEAR,RATE_PER_100000,385.78847,312.16704,486.03343,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,682,Saudi Arabia,2010,YEAR,RATE_PER_100000,15.33849,10.91977,20.98906,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,729,Sudan,2010,YEAR,RATE_PER_100000,383.37806,301.46709,495.34291,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,955,South-East Asia,2010,YEAR,RATE_PER_100000,197.39078,182.3593,218.35956,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,686,Senegal,2010,YEAR,RATE_PER_100000,450.08509,367.02192,559.14489,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,702,Singapore,2010,YEAR,RATE_PER_100000,8.3115,6.53059,10.89227,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,90,Solomon Islands,2010,YEAR,RATE_PER_100000,147.06341,102.67171,205.65006,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,694,Sierra Leone,2010,YEAR,RATE_PER_100000,837.35405,693.01009,1003.04244,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,222,El Salvador,2010,YEAR,RATE_PER_100000,35.79718,30.67114,41.35815,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,706,Somalia,2010,YEAR,RATE_PER_100000,963.18544,475.31413,1699.96885,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,688,Serbia,2010,YEAR,RATE_PER_100000,14.23741,11.86618,17.30879,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,728,South Sudan,2010,YEAR,RATE_PER_100000,1059.81843,778.20127,1451.00876,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,678,Sao Tome and Principe,2010,YEAR,RATE_PER_100000,160.17822,94.56048,250.69105,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,740,Suriname,2010,YEAR,RATE_PER_100000,138.30629,120.96366,158.07547,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,703,Slovakia,2010,YEAR,RATE_PER_100000,5.08949,3.96271,6.39246,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,705,Slovenia,2010,YEAR,RATE_PER_100000,6.03675,4.90247,7.42096,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,752,Sweden,2010,YEAR,RATE_PER_100000,4.53081,3.86753,5.43319,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,748,Eswatini,2010,YEAR,RATE_PER_100000,671.51166,462.06253,1001.67636,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,690,Seychelles,2010,YEAR,RATE_PER_100000,8.20218,4.86081,13.88298,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,760,Syrian Arab Republic,2010,YEAR,RATE_PER_100000,21.29792,16.97682,26.77469,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,148,Chad,2010,YEAR,RATE_PER_100000,1303.28008,1034.87633,1657.36892,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,768,Togo,2010,YEAR,RATE_PER_100000,530.29214,389.72038,691.61078,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,764,Thailand,2010,YEAR,RATE_PER_100000,35.33444,32.56655,39.27645,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,762,Tajikistan,2010,YEAR,RATE_PER_100000,31.87986,21.60519,46.92126,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,795,Turkmenistan,2010,YEAR,RATE_PER_100000,8.83077,7.20319,10.77533,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,626,Timor-Leste,2010,YEAR,RATE_PER_100000,376.28944,306.47724,464.04596,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,776,Tonga,2010,YEAR,RATE_PER_100000,93.21017,44.43677,198.6113,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,780,Trinidad and Tobago,2010,YEAR,RATE_PER_100000,46.78089,41.5154,53.60678,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,788,Tunisia,2010,YEAR,RATE_PER_100000,43.93077,38.60132,49.66842,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,792,Türkiye,2010,YEAR,RATE_PER_100000,22.0813,19.16445,24.80705,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,834,United Republic of Tanzania,2010,YEAR,RATE_PER_100000,485.92433,395.54554,599.34933,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,800,Uganda,2010,YEAR,RATE_PER_100000,371.98699,293.59155,480.47535,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,804,Ukraine,2010,YEAR,RATE_PER_100000,16.89622,14.84424,19.63257,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,858,Uruguay,2010,YEAR,RATE_PER_100000,17.7572,15.58782,20.02461,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,840,United States of America,2010,YEAR,RATE_PER_100000,14.07504,13.63182,14.53235,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,860,Uzbekistan,2010,YEAR,RATE_PER_100000,37.77097,31.53041,46.06655,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,670,Saint Vincent and the Grenadines,2010,YEAR,RATE_PER_100000,44.62857,31.562,60.23161,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,862,Venezuela (Bolivarian Republic of),2010,YEAR,RATE_PER_100000,112.20071,97.13346,129.92443,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,704,Viet Nam,2010,YEAR,RATE_PER_100000,60.04698,48.1894,75.25394,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,548,Vanuatu,2010,YEAR,RATE_PER_100000,93.05518,46.1651,190.88971,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,958,Western Pacific,2010,YEAR,RATE_PER_100000,49.13443,45.81919,52.52402,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,882,Samoa,2010,YEAR,RATE_PER_100000,61.5952,29.70149,125.93552,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,887,Yemen,2010,YEAR,RATE_PER_100000,156.6496,118.82372,207.57117,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,710,South Africa,2010,YEAR,RATE_PER_100000,219.06124,193.84061,250.99665,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,894,Zambia,2010,YEAR,RATE_PER_100000,268.49405,217.46208,336.58909,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,716,Zimbabwe,2010,YEAR,RATE_PER_100000,618.32971,524.9401,720.74639,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,4,Afghanistan,2011,YEAR,RATE_PER_100000,883.71393,683.60318,1148.56423,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,953,Africa,2011,YEAR,RATE_PER_100000,622.76888,577.02973,680.08731,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,24,Angola,2011,YEAR,RATE_PER_100000,334.7313,246.69782,457.62089,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,8,Albania,2011,YEAR,RATE_PER_100000,8.04523,5.22344,12.10593,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,954,Americas,2011,YEAR,RATE_PER_100000,59.65242,57.27007,62.5788,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,784,United Arab Emirates,2011,YEAR,RATE_PER_100000,9.5112,5.38839,16.37899,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,32,Argentina,2011,YEAR,RATE_PER_100000,50.25195,46.85532,54.16309,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,51,Armenia,2011,YEAR,RATE_PER_100000,31.45806,26.80219,37.3438,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,28,Antigua and Barbuda,2011,YEAR,RATE_PER_100000,31.25012,18.97142,48.33899,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,36,Australia,2011,YEAR,RATE_PER_100000,5.93745,5.42189,6.53791,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,40,Austria,2011,YEAR,RATE_PER_100000,6.04204,4.91585,7.54627,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,31,Azerbaijan,2011,YEAR,RATE_PER_100000,30.73949,21.68863,40.96196,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,108,Burundi,2011,YEAR,RATE_PER_100000,575.35079,453.53661,726.06064,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,56,Belgium,2011,YEAR,RATE_PER_100000,5.79497,4.87494,6.92209,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,204,Benin,2011,YEAR,RATE_PER_100000,615.47168,505.37005,761.7683,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,854,Burkina Faso,2011,YEAR,RATE_PER_100000,340.40615,251.96584,445.67276,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,50,Bangladesh,2011,YEAR,RATE_PER_100000,301.2922,234.1409,387.10045,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,100,Bulgaria,2011,YEAR,RATE_PER_100000,8.24212,6.52568,10.36974,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,48,Bahrain,2011,YEAR,RATE_PER_100000,19.37471,16.38232,23.06145,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,44,Bahamas,2011,YEAR,RATE_PER_100000,100.57736,75.40042,133.31987,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,70,Bosnia and Herzegovina,2011,YEAR,RATE_PER_100000,7.81489,4.87124,10.96111,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,112,Belarus,2011,YEAR,RATE_PER_100000,2.55241,1.89848,3.45583,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,84,Belize,2011,YEAR,RATE_PER_100000,33.42876,29.06046,38.3981,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,68,Bolivia (Plurinational State of),2011,YEAR,RATE_PER_100000,178.09174,140.57459,233.20582,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,76,Brazil,2011,YEAR,RATE_PER_100000,61.941,60.54558,63.37082,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,52,Barbados,2011,YEAR,RATE_PER_100000,52.58768,34.20026,73.80444,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,96,Brunei Darussalam,2011,YEAR,RATE_PER_100000,42.34695,31.14542,55.26422,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,64,Bhutan,2011,YEAR,RATE_PER_100000,94.31241,74.29914,120.741,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,72,Botswana,2011,YEAR,RATE_PER_100000,225.78584,196.58217,259.53392,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,140,Central African Republic,2011,YEAR,RATE_PER_100000,1028.99902,594.08583,1699.50831,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,124,Canada,2011,YEAR,RATE_PER_100000,11.86201,10.1075,13.8817,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,756,Switzerland,2011,YEAR,RATE_PER_100000,8.11037,6.68703,9.92428,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,152,Chile,2011,YEAR,RATE_PER_100000,20.15415,18.21486,22.65087,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,156,China,2011,YEAR,RATE_PER_100000,32.18183,28.78929,35.57392,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,384,Côte d'Ivoire,2011,YEAR,RATE_PER_100000,590.94018,447.20977,795.06126,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,120,Cameroon,2011,YEAR,RATE_PER_100000,518.67674,424.63794,647.6651,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,180,Democratic Republic of the Congo,2011,YEAR,RATE_PER_100000,585.0082,447.60245,779.37108,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,178,Congo,2011,YEAR,RATE_PER_100000,387.19913,297.51745,511.72577,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,170,Colombia,2011,YEAR,RATE_PER_100000,70.60106,65.81286,78.79051,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,174,Comoros,2011,YEAR,RATE_PER_100000,292.61009,197.24475,449.43133,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,132,Cabo Verde,2011,YEAR,RATE_PER_100000,49.63626,35.94651,67.9141,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,188,Costa Rica,2011,YEAR,RATE_PER_100000,24.25176,21.79884,26.58524,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,192,Cuba,2011,YEAR,RATE_PER_100000,39.58645,36.58594,43.05067,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,196,Cyprus,2011,YEAR,RATE_PER_100000,30.74882,20.26529,46.01128,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,203,Czechia,2011,YEAR,RATE_PER_100000,3.7356,2.94514,4.72621,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,276,Germany,2011,YEAR,RATE_PER_100000,5.97195,5.24835,6.7831,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,262,Djibouti,2011,YEAR,RATE_PER_100000,268.63603,135.74554,549.66508,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,208,Denmark,2011,YEAR,RATE_PER_100000,6.65463,5.8769,7.62756,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,214,Dominican Republic,2011,YEAR,RATE_PER_100000,93.0558,88.57899,97.6269,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,12,Algeria,2011,YEAR,RATE_PER_100000,105.46329,65.23757,187.01683,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,218,Ecuador,2011,YEAR,RATE_PER_100000,73.04751,66.27832,79.92388,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,818,Egypt,2011,YEAR,RATE_PER_100000,34.41783,29.78189,39.65176,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,957,Eastern Mediterranean,2011,YEAR,RATE_PER_100000,220.2449,188.31532,261.29667,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,232,Eritrea,2011,YEAR,RATE_PER_100000,454.44748,332.13851,632.63554,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,724,Spain,2011,YEAR,RATE_PER_100000,4.07119,3.55429,4.83166,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,233,Estonia,2011,YEAR,RATE_PER_100000,7.61888,5.35221,10.94181,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,231,Ethiopia,2011,YEAR,RATE_PER_100000,603.16479,479.79309,778.18718,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,956,Europe,2011,YEAR,RATE_PER_100000,14.58112,13.8886,15.31705,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,246,Finland,2011,YEAR,RATE_PER_100000,6.7516,5.44233,8.3706,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,242,Fiji,2011,YEAR,RATE_PER_100000,39.12442,33.8661,44.6706,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,250,France,2011,YEAR,RATE_PER_100000,9.20471,8.66809,9.80175,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,583,Micronesia (Federated States of),2011,YEAR,RATE_PER_100000,45.69587,21.86925,94.37294,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,266,Gabon,2011,YEAR,RATE_PER_100000,187.55714,133.28441,267.41951,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,826,United Kingdom of Great Britain and Northern Ireland,2011,YEAR,RATE_PER_100000,9.05449,8.64823,9.43919,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,268,Georgia,2011,YEAR,RATE_PER_100000,39.08727,34.1896,45.84086,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,288,Ghana,2011,YEAR,RATE_PER_100000,317.46488,243.73716,407.62444,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,324,Guinea,2011,YEAR,RATE_PER_100000,744.2749,600.72761,933.06652,PUBLISHED
